agef,pid,current_workingf,maritalf,logfamincf,logincf,n_logincf,ownhomef,num_marriagef,marriedf,birthyearf,whitef,eduf,fambus_everf,n_childf,n_obsf
52,2178003,1,1,11.625629,11.220164,,,Actual number of marriages,0,1920,1,12,1,2,9
53,2178003,1,1,11.640527,11.160954,,,Actual number of marriages,0,1920,1,12,1,2,9
54,2178003,1,1,11.67716,11.275799,,,Actual number of marriages,0,1920,1,12,1,2,9
55,2178003,1,1,11.55675,11.110954,,,Actual number of marriages,0,1920,1,12,1,2,9
25,2180030,1,1,10.138222,10.096324,,0,Actual number of marriages,1,1946,1,17,1,2,24
26,2180030,1,1,9.7025337,9.5513029,,0,Actual number of marriages,1,1946,1,17,1,2,24
27,2180030,1,1,10.759327,10.759327,,0,Actual number of marriages,1,1946,1,17,1,2,24
28,2180030,1,1,10.891468,10.717309,,0,Actual number of marriages,1,1946,1,17,1,2,24
29,2180030,1,1,10.725292,10.482346,,,Actual number of marriages,1,1946,1,17,1,2,24
30,2180030,1,1,11.28913,10.362494,,,Actual number of marriages,1,1946,1,17,1,2,24
31,2180030,1,1,11.564948,10.490073,,,Actual number of marriages,1,1946,1,17,1,2,24
32,2180030,1,1,11.785819,10.617884,,,Actual number of marriages,1,1946,1,17,1,2,24
33,2180030,1,1,11.072551,9.9187136,,,Actual number of marriages,1,1946,1,17,1,2,24
34,2180030,1,1,10.716748,9.3622026,,,Actual number of marriages,1,1946,1,17,1,2,24
35,2180030,1,1,11.597458,10.593891,,,Actual number of marriages,1,1946,1,17,1,2,24
36,2180030,1,1,11.086827,10.406824,,,Actual number of marriages,1,1946,1,17,1,2,24
37,2180030,1,1,11.486707,10.711618,,,Actual number of marriages,1,1946,1,17,1,2,24
38,2180030,1,1,11.128782,9.4569969,,,Actual number of marriages,1,1946,1,17,1,2,24
39,2180030,1,1,11.794455,10.549245,,,Actual number of marriages,1,1946,1,17,1,2,24
40,2180030,1,1,11.492748,10.640298,,,Actual number of marriages,1,1946,1,17,1,2,24
41,2180030,1,1,11.621333,10.26282,,,Actual number of marriages,1,1946,1,17,1,2,24
42,2180030,1,1,11.867424,10.717234,,,Actual number of marriages,1,1946,1,17,1,2,24
43,2180030,1,1,11.961529,10.906178,,,Actual number of marriages,1,1946,1,17,1,2,24
44,2180030,1,1,12.514193,11.850068,,,Actual number of marriages,1,1946,1,17,1,2,24
45,2180030,1,1,12.490481,11.579869,,,Actual number of marriages,1,1946,1,17,1,2,24
46,2180030,1,1,12.356168,11.013782,,,Actual number of marriages,1,1946,1,17,1,2,24
49,2180030,1,1,12.637817,11.469656,,,Actual number of marriages,1,1946,1,17,1,2,24
54,2180030,1,1,11.973257,6.1872368,,,Actual number of marriages,1,1946,1,17,1,2,24
43,2180178,1,1,12.433018,12.200558,,,Actual number of marriages,1,1953,1,17,1,2,4
45,2180178,1,1,12.71311,12.23466,,,Actual number of marriages,1,1953,1,17,1,2,4
47,2180178,1,1,12.816185,12.407543,,,Actual number of marriages,1,1953,1,17,1,2,4
49,2180178,1,1,12.737752,12.35772,,,Actual number of marriages,1,1953,1,17,1,2,4
39,2181030,1,1,11.620742,10.998064,,,Actual number of marriages,1,1954,0,12,0,3,4
40,2181030,1,1,11.611687,10.973728,,,Actual number of marriages,1,1954,0,12,0,3,4
41,2181030,1,1,11.649249,10.996365,,,Actual number of marriages,1,1954,0,12,0,3,4
42,2181030,1,1,11.773377,11.021902,,,Actual number of marriages,1,1954,0,12,0,3,4
41,2186175,1,0,11.240929,10.926088,,,Actual number of marriages,1,1952,1,14,0,1,8
42,2186175,1,0,11.302184,11.053743,,,Actual number of marriages,1,1952,1,14,0,1,8
43,2186175,1,0,11.366092,10.969695,,,Actual number of marriages,1,1952,1,14,0,1,8
44,2186175,1,0,11.358375,11.139686,,,Actual number of marriages,1,1952,1,14,0,1,8
46,2186175,1,0,11.525674,11.13247,,,Actual number of marriages,1,1952,1,14,0,1,8
48,2186175,1,0,11.745718,11.244392,,,Actual number of marriages,1,1952,1,14,0,1,8
50,2186175,1,0,11.786032,11.200268,,,Actual number of marriages,1,1952,1,14,0,1,8
54,2186175,1,0,11.892265,11.301216,,,Actual number of marriages,1,1952,1,14,0,1,8
25,2187003,1,1,10.900536,10.89535,,0,Actual number of marriages,0,1942,1,12,1,2,30
26,2187003,1,1,10.955532,10.931141,,0,Actual number of marriages,0,1942,1,12,1,2,30
27,2187003,1,1,11.183588,10.800595,,,Actual number of marriages,0,1942,1,12,1,2,30
28,2187003,1,1,10.849353,10.810132,,,Actual number of marriages,0,1942,1,12,1,2,30
29,2187003,1,1,11.092018,11.092018,,,Actual number of marriages,0,1942,1,12,1,2,30
30,2187003,1,1,11.180943,11.140121,,,Actual number of marriages,0,1942,1,12,1,2,30
31,2187003,1,1,10.973697,10.966249,,,Actual number of marriages,0,1942,1,12,1,2,30
32,2187003,1,1,11.058411,11.027716,,,Actual number of marriages,0,1942,1,12,1,2,30
33,2187003,1,1,11.303776,11.154014,,,Actual number of marriages,0,1942,1,12,1,2,30
34,2187003,1,1,10.912925,10.873319,,,Actual number of marriages,0,1942,1,12,1,2,30
35,2187003,1,1,11.317509,11.295605,,,Actual number of marriages,0,1942,1,12,1,2,30
36,2187003,1,1,11.232993,11.2064,,,Actual number of marriages,0,1942,1,12,1,2,30
37,2187003,1,1,11.440473,11.3628,,,Actual number of marriages,0,1942,1,12,1,2,30
38,2187003,1,1,11.57322,11.502269,,,Actual number of marriages,0,1942,1,12,1,2,30
39,2187003,1,1,11.463441,11.312521,,,Actual number of marriages,0,1942,1,12,1,2,30
40,2187003,1,1,11.36447,11.221235,,,Actual number of marriages,0,1942,1,12,1,2,30
41,2187003,1,1,11.24842,11.083219,,,Actual number of marriages,0,1942,1,12,1,2,30
42,2187003,1,1,11.376862,11.216441,,,Actual number of marriages,0,1942,1,12,1,2,30
43,2187003,1,1,11.71527,11.175493,,,Actual number of marriages,0,1942,1,12,1,2,30
44,2187003,1,1,11.530098,11.2298,,,Actual number of marriages,0,1942,1,12,1,2,30
45,2187003,1,1,11.661813,11.320106,,,Actual number of marriages,0,1942,1,12,1,2,30
46,2187003,1,1,12.129613,11.422454,,,Actual number of marriages,0,1942,1,12,1,2,30
47,2187003,1,1,11.682955,11.125792,,,Actual number of marriages,0,1942,1,12,1,2,30
48,2187003,1,1,11.729649,11.087053,,,Actual number of marriages,0,1942,1,12,1,2,30
49,2187003,1,1,11.581317,10.907056,,,Actual number of marriages,0,1942,1,12,1,2,30
50,2187003,1,1,11.519903,11.127839,,,Actual number of marriages,0,1942,1,12,1,2,30
51,2187003,1,1,11.44784,11.396271,,,Actual number of marriages,0,1942,1,12,1,2,30
52,2187003,1,1,11.383821,11.239903,,,Actual number of marriages,0,1942,1,12,1,2,30
53,2187003,1,1,12.121996,10.942294,,,Actual number of marriages,0,1942,1,12,1,2,30
54,2187003,1,1,11.308959,10.970609,,,Actual number of marriages,0,1942,1,12,1,2,30
31,2188005,1,1,11.653727,11.547327,,,Actual number of marriages,1,1937,1,14,1,3,25
32,2188005,1,1,11.676064,11.676064,,0,Actual number of marriages,1,1937,1,14,1,3,25
33,2188005,1,1,12.022817,11.726422,,,Actual number of marriages,1,1937,1,14,1,3,25
34,2188005,1,1,11.64581,11.39583,,,Actual number of marriages,1,1937,1,14,1,3,25
35,2188005,1,1,12.054143,11.87409,,,Actual number of marriages,1,1937,1,14,1,3,25
36,2188005,1,1,12.000928,11.235062,,,Actual number of marriages,1,1937,1,14,1,3,25
37,2188005,1,1,11.545981,11.231689,,,Actual number of marriages,1,1937,1,14,1,3,25
38,2188005,1,1,11.887217,11.621779,,,Actual number of marriages,1,1937,1,14,1,3,25
39,2188005,1,1,12.382504,12.259613,,,Actual number of marriages,1,1937,1,14,1,3,25
40,2188005,1,1,12.151945,11.972878,,,Actual number of marriages,1,1937,1,14,1,3,25
41,2188005,1,1,12.447669,12.218001,,,Actual number of marriages,1,1937,1,14,1,3,25
42,2188005,1,1,12.208999,11.793583,,,Actual number of marriages,1,1937,1,14,1,3,25
43,2188005,1,1,12.316397,11.983241,,,Actual number of marriages,1,1937,1,14,1,3,25
44,2188005,1,1,12.600634,12.291151,,,Actual number of marriages,1,1937,1,14,1,3,25
45,2188005,1,1,12.609212,12.272826,,,Actual number of marriages,1,1937,1,14,1,3,25
46,2188005,1,1,12.705493,12.169409,,,Actual number of marriages,1,1937,1,14,1,3,25
47,2188005,1,1,12.16625,11.788054,,,Actual number of marriages,1,1937,1,14,1,3,25
48,2188005,1,1,12.140574,11.621779,,,Actual number of marriages,1,1937,1,14,1,3,25
49,2188005,1,1,12.324442,11.60368,,,Actual number of marriages,1,1937,1,14,1,3,25
50,2188005,1,1,12.354923,11.902939,,,Actual number of marriages,1,1937,1,14,1,3,25
51,2188005,1,1,12.407441,11.997818,,,Actual number of marriages,1,1937,1,14,1,3,25
52,2188005,1,1,11.700798,11.664788,,,Actual number of marriages,1,1937,1,14,1,3,25
53,2188005,1,1,12.313312,11.835009,,,Actual number of marriages,1,1937,1,14,1,3,25
54,2188005,1,1,11.855096,11.721564,,,Actual number of marriages,1,1937,1,14,1,3,25
55,2188005,1,1,12.208131,11.720915,,,Actual number of marriages,1,1937,1,14,1,3,25
40,2191004,1,1,10.728744,9.9757195,,0,Actual number of marriages,1,1927,0,11,0,7,16
41,2191004,1,1,10.827151,9.9039879,,0,Actual number of marriages,1,1927,0,11,0,7,16
42,2191004,1,1,10.424689,9.4788399,,,Actual number of marriages,1,1927,0,11,0,7,16
43,2191004,1,1,10.359931,9.9834538,,,Actual number of marriages,1,1927,0,11,0,7,16
44,2191004,1,1,10.307168,9.8191814,,,Actual number of marriages,1,1927,0,11,0,7,16
45,2191004,1,1,11.320427,10.164832,,,Actual number of marriages,1,1927,0,11,0,7,16
46,2191004,1,1,10.605158,9.7591553,,,Actual number of marriages,1,1927,0,11,0,7,16
47,2191004,1,1,10.888744,10.282609,,,Actual number of marriages,1,1927,0,11,0,7,16
48,2191004,1,1,11.149533,10.194663,,,Actual number of marriages,1,1927,0,11,0,7,16
49,2191004,1,1,11.639754,10.293501,,,Actual number of marriages,1,1927,0,11,0,7,16
50,2191004,1,1,11.218494,10.22991,,,Actual number of marriages,1,1927,0,11,0,7,16
51,2191004,1,1,11.2057,10.477626,,,Actual number of marriages,1,1927,0,11,0,7,16
52,2191004,1,1,10.748037,10.273757,,,Actual number of marriages,1,1927,0,11,0,7,16
53,2191004,1,1,10.650332,10.173133,,,Actual number of marriages,1,1927,0,11,0,7,16
54,2191004,1,1,10.62105,10.075759,,,Actual number of marriages,1,1927,0,11,0,7,16
55,2191004,1,1,10.319259,10.217934,,,Actual number of marriages,1,1927,0,11,0,7,16
25,2191032,1,1,10.812754,10.812754,,,Actual number of marriages,1,1954,0,12,0,2,19
26,2191032,1,1,10.779268,10.779268,,,Actual number of marriages,1,1954,0,12,0,2,19
27,2191032,1,1,10.848948,10.848948,,,Actual number of marriages,1,1954,0,12,0,2,19
28,2191032,1,1,11.005026,11.005026,,,Actual number of marriages,1,1954,0,12,0,2,19
29,2191032,1,1,10.783114,10.783114,,,Actual number of marriages,1,1954,0,12,0,2,19
30,2191032,1,1,10.740735,10.710276,,,Actual number of marriages,1,1954,0,12,0,2,19
31,2191032,1,1,10.741821,10.654196,,,Actual number of marriages,1,1954,0,12,0,2,19
32,2191032,1,1,10.687389,10.687389,,,Actual number of marriages,1,1954,0,12,0,2,19
33,2191032,1,1,10.824129,10.689396,,,Actual number of marriages,1,1954,0,12,0,2,19
39,2191032,1,1,10.880278,10.880278,,,Actual number of marriages,1,1954,0,12,0,2,19
40,2191032,1,1,10.872129,10.872129,,,Actual number of marriages,1,1954,0,12,0,2,19
41,2191032,1,1,11.067464,10.91415,,,Actual number of marriages,1,1954,0,12,0,2,19
42,2191032,1,1,10.59112,10.59112,,,Actual number of marriages,1,1954,0,12,0,2,19
44,2191032,1,1,10.660314,10.660314,,0,Actual number of marriages,1,1954,0,12,0,2,19
46,2191032,1,1,10.763419,10.763419,,0,Actual number of marriages,1,1954,0,12,0,2,19
48,2191032,1,1,10.748282,10.748282,,0,Actual number of marriages,1,1954,0,12,0,2,19
50,2191032,1,1,10.761144,10.761144,,0,Actual number of marriages,1,1954,0,12,0,2,19
52,2191032,1,1,11.052,10.888371,,0,Actual number of marriages,1,1954,0,12,0,2,19
54,2191032,1,1,10.567463,10.567463,,0,Actual number of marriages,1,1954,0,12,0,2,19
26,2191030,1,1,10.845946,10.845946,,,Actual number of marriages,1,1949,0,12,1,3,18
28,2191030,1,1,10.71057,10.588582,,,Actual number of marriages,1,1949,0,12,1,3,18
29,2191030,1,1,10.821473,10.69374,,,Actual number of marriages,1,1949,0,12,1,3,18
30,2191030,1,1,10.970782,10.812754,,,Actual number of marriages,1,1949,0,12,1,3,18
31,2191030,1,1,10.991444,10.779268,,,Actual number of marriages,1,1949,0,12,1,3,18
32,2191030,1,1,11.014029,10.746433,,,Actual number of marriages,1,1949,0,12,1,3,18
33,2191030,1,1,10.850172,10.737809,,,Actual number of marriages,1,1949,0,12,1,3,18
34,2191030,1,1,11.105958,10.878425,,,Actual number of marriages,1,1949,0,12,1,3,18
35,2191030,1,1,11.119343,10.861181,,,Actual number of marriages,1,1949,0,12,1,3,18
36,2191030,1,1,11.131312,10.891969,,,Actual number of marriages,1,1949,0,12,1,3,18
37,2191030,1,1,11.157955,10.987494,,,Actual number of marriages,1,1949,0,12,1,3,18
38,2191030,1,1,11.343323,11.05564,,,Actual number of marriages,1,1949,0,12,1,3,18
39,2191030,1,1,11.243274,10.911628,,,Actual number of marriages,1,1949,0,12,1,3,18
40,2191030,1,1,11.114297,10.514882,,,Actual number of marriages,1,1949,0,12,1,3,18
41,2191030,1,1,5.3719397,8.6161327,,,Actual number of marriages,1,1949,0,12,1,3,18
42,2191030,1,1,10.637531,9.149044,,,Actual number of marriages,1,1949,0,12,1,3,18
46,2191030,1,1,11.290578,9.150424,,,Actual number of marriages,1,1949,0,12,1,3,18
51,2191030,0,1,12.369936,8.8464966,,,Actual number of marriages,1,1949,0,12,1,3,18
25,2191036,1,1,10.012341,10.012341,,0,Actual number of marriages,1,1960,0,11,0,2,9
26,2191036,1,1,10.134004,10.089552,,0,Actual number of marriages,1,1960,0,11,0,2,9
27,2191036,1,1,10.13935,10.13935,,0,Actual number of marriages,1,1960,0,11,0,2,9
28,2191036,1,1,10.156133,9.0020857,,0,Actual number of marriages,1,1960,0,11,0,2,9
46,2191036,1,1,10.742702,10.608069,,,Actual number of marriages,1,1960,0,11,0,2,9
48,2191036,1,1,10.270212,10.270212,,,Actual number of marriages,1,1960,0,11,0,2,9
50,2191036,1,1,10.992049,10.992049,,,Actual number of marriages,1,1960,0,11,0,2,9
52,2191036,1,1,10.511893,10.511893,,,Actual number of marriages,1,1960,0,11,0,2,9
54,2191036,1,1,9.5567627,9.5567627,,,Actual number of marriages,1,1960,0,11,0,2,9
35,2191180,1,1,10.605296,9.8993959,,0,Actual number of marriages,1,1958,0,14,0,3,8
36,2191180,1,1,10.987466,10.385914,,0,Actual number of marriages,1,1958,0,14,0,3,8
37,2191180,1,1,11.200861,10.759995,,0,Actual number of marriages,1,1958,0,14,0,3,8
38,2191180,1,1,10.868752,10.166236,,0,Actual number of marriages,1,1958,0,14,0,3,8
40,2191180,1,1,10.786855,10.18339,,0,Actual number of marriages,1,1958,0,14,0,3,8
42,2191180,1,1,10.977676,10.572828,,0,Actual number of marriages,1,1958,0,14,0,3,8
44,2191180,1,1,10.848877,10.370988,,0,Actual number of marriages,1,1958,0,14,0,3,8
48,2191180,1,1,8.8734684,8.1803207,,0,Actual number of marriages,1,1958,0,14,0,3,8
45,2194021,1,1,11.050414,10.638305,,,Actual number of marriages,1,1922,1,7,0,4,11
46,2194021,1,1,10.695575,10.645267,,,Actual number of marriages,1,1922,1,7,0,4,11
47,2194021,1,1,10.546992,10.508459,,,Actual number of marriages,1,1922,1,7,0,4,11
48,2194021,1,1,11.048164,10.526608,,,Actual number of marriages,1,1922,1,7,0,4,11
49,2194021,1,1,10.949543,10.574849,,,Actual number of marriages,1,1922,1,7,0,4,11
50,2194021,1,1,11.196816,10.557322,,,Actual number of marriages,1,1922,1,7,0,4,11
51,2194021,1,1,11.176221,10.637225,,,Actual number of marriages,1,1922,1,7,0,4,11
52,2194021,1,1,11.138583,10.464931,,,Actual number of marriages,1,1922,1,7,0,4,11
53,2194021,1,1,10.973376,10.482346,,,Actual number of marriages,1,1922,1,7,0,4,11
54,2194021,1,1,10.893357,10.556194,,,Actual number of marriages,1,1922,1,7,0,4,11
55,2194021,1,1,10.968371,10.244094,,,Actual number of marriages,1,1922,1,7,0,4,11
25,2194031,1,1,10.436554,10.205442,,0,Actual number of marriages,1,1948,1,14,0,4,11
26,2194031,1,1,10.222858,10.100287,,0,Actual number of marriages,1,1948,1,14,0,4,11
27,2194031,1,1,10.60589,10.542971,,0,Actual number of marriages,1,1948,1,14,0,4,11
28,2194031,1,1,10.914384,10.650175,,0,Actual number of marriages,1,1948,1,14,0,4,11
29,2194031,1,1,10.735004,10.735004,,0,Actual number of marriages,1,1948,1,14,0,4,11
30,2194031,1,1,11.388721,10.849726,,0,Actual number of marriages,1,1948,1,14,0,4,11
31,2194031,1,1,11.471999,11.049143,,,Actual number of marriages,1,1948,1,14,0,4,11
32,2194031,1,1,11.613495,11.308113,,0,Actual number of marriages,1,1948,1,14,0,4,11
33,2194031,1,1,11.279732,11.279732,,0,Actual number of marriages,1,1948,1,14,0,4,11
34,2194031,1,1,11.316545,11.316545,,0,Actual number of marriages,1,1948,1,14,0,4,11
35,2194031,1,1,11.370901,11.370901,,0,Actual number of marriages,1,1948,1,14,0,4,11
52,2194179,1,1,11.626299,11.027767,,,Actual number of marriages,1,1940,1,12,0,1,3
54,2194179,1,1,11.554425,10.910997,,,Actual number of marriages,1,1940,1,12,0,1,3
55,2194179,1,1,11.563478,10.996365,,,Actual number of marriages,1,1940,1,12,0,1,3
33,2196004,1,1,10.752249,10.3863,,0,Actual number of marriages,1,1934,1,9,1,3,20
34,2196004,1,1,10.447313,9.6808443,,0,Actual number of marriages,1,1934,1,9,1,3,20
35,2196004,1,1,10.439147,9.9765797,,0,Actual number of marriages,1,1934,1,9,1,3,20
36,2196004,1,1,10.589485,10.422629,,0,Actual number of marriages,1,1934,1,9,1,3,20
37,2196004,1,1,10.392528,10.014854,,0,Actual number of marriages,1,1934,1,9,1,3,20
38,2196004,1,1,10.734656,10.264652,,0,Actual number of marriages,1,1934,1,9,1,3,20
39,2196004,1,1,9.9822989,9.6879272,,,Actual number of marriages,1,1934,1,9,1,3,20
40,2196004,1,1,10.282609,9.8721313,,,Actual number of marriages,1,1934,1,9,1,3,20
41,2196004,1,1,10.188813,9.6499367,,0,Actual number of marriages,1,1934,1,9,1,3,20
42,2196004,1,1,10.101821,5.6883302,,0,Actual number of marriages,1,1934,1,9,1,3,20
44,2196004,1,1,10.488858,10.002427,,0,Actual number of marriages,1,1934,1,9,1,3,20
45,2196004,1,1,10.375385,9.5476141,,0,Actual number of marriages,1,1934,1,9,1,3,20
46,2196004,1,1,10.961186,10.276491,,0,Actual number of marriages,1,1934,1,9,1,3,20
47,2196004,1,1,10.750968,10.132978,,0,Actual number of marriages,1,1934,1,9,1,3,20
49,2196004,1,1,10.132069,8.9598637,,0,Actual number of marriages,1,1934,1,9,1,3,20
50,2196004,1,1,10.000077,8.9687786,,0,Actual number of marriages,1,1934,1,9,1,3,20
51,2196004,1,1,9.6398277,8.4158201,,,Actual number of marriages,1,1934,1,9,1,3,20
52,2196004,1,1,9.3314295,6.6418347,,,Actual number of marriages,1,1934,1,9,1,3,20
53,2196004,0,1,9.5107412,8.146697,,,Actual number of marriages,1,1934,1,9,1,3,20
55,2196004,1,1,10.548215,9.1197062,,,Actual number of marriages,1,1934,1,9,1,3,20
46,2197003,1,1,11.223213,10.449062,,,Actual number of marriages,0,1921,1,12,1,1,10
47,2197003,1,1,11.370749,10.856577,,,Actual number of marriages,0,1921,1,12,1,1,10
48,2197003,1,1,11.543992,11.201606,,,Actual number of marriages,0,1921,1,12,1,1,10
49,2197003,1,1,11.350055,11.215597,,0,Actual number of marriages,0,1921,1,12,1,1,10
50,2197003,1,1,11.604252,11.187164,,,Actual number of marriages,0,1921,1,12,1,1,10
51,2197003,1,1,11.302311,11.256051,,,Actual number of marriages,0,1921,1,12,1,1,10
52,2197003,1,1,11.313609,11.263232,,,Actual number of marriages,0,1921,1,12,1,1,10
53,2197003,1,1,11.182093,11.158077,,,Actual number of marriages,0,1921,1,12,1,1,10
54,2197003,1,1,11.421376,11.110954,,,Actual number of marriages,0,1921,1,12,1,1,10
55,2197003,1,1,11.33831,11.094861,,,Actual number of marriages,0,1921,1,12,1,1,10
42,2198003,1,1,11.605026,11.588496,,,Actual number of marriages,1,1925,1,17,1,3,14
43,2198003,1,1,11.752388,11.193505,,,Actual number of marriages,1,1925,1,17,1,3,14
44,2198003,1,1,11.93629,11.281209,,,Actual number of marriages,1,1925,1,17,1,3,14
45,2198003,1,1,12.354204,11.715109,,,Actual number of marriages,1,1925,1,17,1,3,14
46,2198003,1,1,12.304357,12.271298,,,Actual number of marriages,1,1925,1,17,1,3,14
47,2198003,1,1,11.899251,11.833268,,,Actual number of marriages,1,1925,1,17,1,3,14
48,2198003,1,1,11.850247,11.774058,,,Actual number of marriages,1,1925,1,17,1,3,14
49,2198003,1,1,11.805036,11.668903,,,Actual number of marriages,1,1925,1,17,1,3,14
50,2198003,1,1,11.840112,11.698741,,,Actual number of marriages,1,1925,1,17,1,3,14
51,2198003,1,1,11.781578,11.525644,,,Actual number of marriages,1,1925,1,17,1,3,14
52,2198003,1,1,11.798526,11.502875,,,Actual number of marriages,1,1925,1,17,1,3,14
53,2198003,1,1,11.861326,11.611865,,,Actual number of marriages,1,1925,1,17,1,3,14
54,2198003,1,1,11.944156,11.660051,,,Actual number of marriages,1,1925,1,17,1,3,14
55,2198003,1,1,12.263624,11.887932,,,Actual number of marriages,1,1925,1,17,1,3,14
25,2198030,1,1,11.347343,10.800799,,0,Actual number of marriages,1,1950,1,14,1,2,9
26,2198030,1,1,10.974864,10.711459,,0,Actual number of marriages,1,1950,1,14,1,2,9
27,2198030,1,1,11.062819,10.51541,,0,Actual number of marriages,1,1950,1,14,1,2,9
28,2198030,1,1,10.976987,10.849726,,0,Actual number of marriages,1,1950,1,14,1,2,9
29,2198030,1,1,11.149226,11.149226,,0,Actual number of marriages,1,1950,1,14,1,2,9
30,2198030,1,1,10.091681,8.7643661,,0,Actual number of marriages,1,1950,1,14,1,2,9
31,2198030,1,1,11.302862,8.9771461,,0,Actual number of marriages,1,1950,1,14,1,2,9
